yokai_name,prompt,answer
生剥,"日本の妖怪である「なまはげ」が家々を訪れる目的とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 悪事を懲らしめるため
- 幸運をもたらすため
- 財産を奪うため
- 家を守るため",悪事を懲らしめるため
浪小僧,"日本の妖怪である波小僧が、漁師に約束した天気を知らせる方法は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 波の音
- 雲の色
- 海の透明度
- 風の強さ",波の音
嘗女,"日本の妖怪である「嘗女」はどのような奇癖を持つとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人の耳を舐める
- 男の体を舐める
- 食べ物を舐める
- 動物を舐める",男の体を舐める
鳴釜,"日本の妖怪である「鳴釜」について、鳴釜の音が吉凶を判断する際に用いられる神事はどの神社に伝わっているとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 伏見稲荷大社
- 吉備津神社
- 八坂神社
- 明治神宮",吉備津神社
縄筋,"縄筋が悪魔や化け物の通路とされる理由には、特定の行動が関係しています。その行動とは何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 縄筋の上で踊る
- 縄筋を渡る
- 縄筋で転ぶ
- 縄筋を掃除する",縄筋で転ぶ
納戸婆,"日本の妖怪である「納戸婆」が逃げ込む場所として一般的に言われているのはどこでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 屋根裏
- 床下
- 押入れ
- 納戸の外",床下
仁王さん,"日本の妖怪「仁王さん」は、どのような形状のものが多いとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 自然石
- 木像
- 金属像
- 土偶",自然石
にがわらい,"日本の妖怪「にがわらい」は特定の行動をするとされていることが多いでしょうか？その行動は何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 笑い声をあげる
- 水を飲む
- 人を追いかける
- 夜に現れる",笑い声をあげる
肉人,"日本の妖怪である「ぬっぺふほふ」はどのような行動を取るとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人間に成りすまして近づく
- 木に化けて隠れる
- 水に住む
- 夜にしか現れない",人間に成りすまして近づく
肉吸い,"日本の妖怪「肉吸い」が人間の肉を吸い取る際に化ける姿はどのようなものとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 老婆の姿
- 幼女の姿
- 18,19歳の美しい女の姿
- 男の姿","18,19歳の美しい女の姿"
二恨坊の火,"日本の妖怪「二恨坊の火」は特にどのような夜に出没するとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 明るい月の夜
- 曇った夜
- 晴れた夜
- 雨の夜",曇った夜
偽汽車,"日本の妖怪である「偽汽車」の話が広まった背景として、何のメディアによって噂が広範に広まったとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- ラジオ
- 新聞
- テレビ
- 雑誌",新聞
ニタッウナラベ,"日本の妖怪「ニタッウナラベ」は何を操ることができるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 鳥
- 魚
- クマ
- 蛇",クマ
ニタッラサンペ,"日本の妖怪「ニタッラサンペ」が見られると、何が悪化するとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 運勢
- 健康
- 財運
- 人間関係",運勢
入道坊主,"日本の妖怪である「入道坊主」が人を襲う際の正体とされる動物は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- キツネ
- イタチ
- ウサギ
- タヌキ",イタチ
入内雀,"日本の妖怪である「入内雀」が京都の内裏に現れた理由は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 天皇の命令
- 怨念が雀に化けた
- 農作物を食べるため
- 神の使いとして現れた",怨念が雀に化けた
乳鉢坊,"日本の妖怪である「乳鉢坊」が大きな音を鳴らして人を驚かせるとされていることが多いですが、その音の源は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 銅盤
- 瓢箪
- 笛
- 太鼓",銅盤
如意自在,"日本の妖怪である「如意自在」は、どのような形状を持つとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 長い腕と指を持つ
- 羽根が生えて飛ぶ
- 巨大な目を持つ
- 尾が長い",長い腕と指を持つ
人形の霊,"日本の妖怪人形の霊が現れる条件として、一般的に何が必要とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 特定の呪文を唱えること
- 人形に血を与えること
- 人形を月光にさらすこと
- 人形を水に浸すこと",人形に血を与えること
人面樹,"人面樹が問いかけると、どのような反応を示すとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人語を解する
- 笑いかける
- 逃げる
- 無視する",笑いかける
鵺,"日本の妖怪である「鵺」は、どのような声で鳴くとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- ヒョーヒョー
- ケッケッ
- クワックワッ
- ニャーニャー",ヒョーヒョー
抜け首,"日本の妖怪「ろくろ首」において、首が抜けるとされる特徴の一つは何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 首に梵字が書かれている
- 首が赤い色をしている
- 首が金属でできている
- 首が常に冷たい",首に梵字が書かれている
ぬっぺふほふ、ぬっぺらぼう,"日本の妖怪「ぬっぺふほふ」が通行人に近づく際に行うとされている行動は何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 逃げる
- 親しげに会話をする
- 威嚇する
- 物を投げる",親しげに会話をする
沼御前,"日本の妖怪である「沼御前」に関する伝説において、義連が大蛇と戦った際に助けられた存在は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 金の観音菩薩
- 白い亀
- 水の精霊
- 古代の英雄",金の観音菩薩
ぬらりひょん,"日本の妖怪ぬらりひょんは、どのような形状をしているとされることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 大きな耳を持つ子供の姿
- 着物を着た若い女性の姿
- はげ頭の老人の姿
- 動物の姿",はげ頭の老人の姿
塗壁,"日本の妖怪である「塗壁」が視界を奪うとされる際、どのような行動を取ると視界が開けるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 棒で下の方を払う
- お経を唱える
- 踊りを踊る
- 歌を歌う",棒で下の方を払う
