yokai_name,prompt,answer
百々目鬼,"The Japanese yokai ""Momodameki"" is said to be depicted for reasons other than those derived from its name. What is the most common reason for this? Choose one from the following four options.

- Numerous eyes have transformed from coins stuck to the arms
- Appears as a human but is actually an animal
- Has a connection to a specific location
- Emerges to return stolen items",0
飛銚子,"What kind of phenomenon is the Japanese yokai ""Tobisuzu"" known for? Choose one of the following four options as your answer.

- Iron teapot-like object
- Wooden bow and arrows
- Stone sword
- Paper fan",0
共潜、伴かづぎ,"The yokai ""Hanakazuki"" is said to be encountered under specific weather conditions on certain days. Which of the following weather conditions is often associated with it? Choose one from the following four options and output your answer.

Sunny day
Cloudy day
Rainy day
Windy day",1
鳥山石燕,"In the collection of yokai paintings by Toriyama Sekien, what is often considered to be the first one published? Choose one answer from the following four options.

- ""Now and Then: A Collection of a Hundred Spirits""
- ""Continuation of the Illustrated Compendium of a Hundred Night Spirits: A Sequel to the Picture Scroll of the Night Parade of a Hundred Demons"" (Note: This title seems to be a combination of two different titles, so it may not be an accurate translation.)
- ""Picture Scroll of Night Parade of Hundred Demons: A Compendium Illustrating a Hundred Demonic Creatures"" (This title also seems to combine elements from two different titles.)
- The Bag of a Hundred Oddities",2
泥田坊,"What kind of appearance is the Japanese yokai ""Nurarihyon"" often depicted with? Choose one from the following four options and output the answer.

- A figure covered in mud from head to toe
- A torso with only a one-eyed face and three fingers
- A figure with large feet
- A head adorned with grass",1
トンカラトン,"What is often requested of the Japanese yokai ""Tonkaranton"" when it encounters a person? Choose one of the following four options as your answer.

- Say ""Tonkara-ton""
- Say ""Run away""
- Greet with ""Konnichiwa""
- Express gratitude with ""Arigatou""",0
トンボ神、土瓶神,"What kind of things are often said to happen in houses possessed by Tombo-kami (Dobin-kami)? Choose one answer from the following 4 options.

- Becoming wealthy due to the acquisition of gold
- Disintegration of the family
- Failure of agricultural crops
- Collapse of the house",0
ナエガツク,"If you encounter the Japanese yokai ""Gaki-Tsuki,"" what method is often said to be effective in escaping it? Choose one of the following four options as your answer.

- Put food in your mouth
- Drink water
- Sprinkle something around
- Pray",0
長井戸の怪,"Where is the location said to be where the Japanese yokai ""Nagai-do no Kaidan"" appears? Choose one answer from the following four options.

- Hokkaido
- Niigata Prefecture
- Kyoto Prefecture
- Fukuoka Prefecture",1
流れ行燈,"At what specific time of the year is it often said that the flowing lanterns appear? Choose one answer from the following four options.

- New Year's Day
- Obon
- Autumn Harvest Festival
- Winter Solstice",1
泣塔,"One of the legends surrounding the Japanese yokai ""Naki-tŵr"" states that what kind of events are said to happen to those who see it? Choose one of the following four options as your answer.

- Encountering a ghost
- Good fortune arrives
- Wealth is obtained
- Longevity is achieved",0
泣き婆,"Where is it often said that the Japanese yokai ""Naki-Baba"" appears? Choose one of the following four options as your answer.

- Shrine
- In front of a house with a sense of sadness
- By the river
- In the mountains",1
撫で座頭,"Which animal is often associated with the Japanese yokai ""Nadezato"" and the ""Nademono,"" which is said to transfer people's impurities during rituals? Choose one answer from the following four options.

- Dog
- Cat
- Fox
- Crane",1
七尋女房,"How tall or long is the neck of the Japanese yokai ""Nanahiro Onna"" often said to be? Choose one answer from the following 4 options.

- Approximately 3.8 meters
- Approximately 6.4 meters
- approximately 1.26 meters
- about 15 meters",2
ナベソコ,"What is the characteristic of the animal that is said to be kept by the lineage of ""Nabesoko,"" a Japanese yokai, which is different from the general raccoon dog? Choose one answer from the following four options.

- A slightly larger animal than a weasel
- A slightly smaller animal than a mouse
- An animal of the same size as a rabbit
- Smaller than a fox",0
鯰神,"What is often considered to be related to the reason why the Japanese yokai ""Namazu-kami"" is associated with earthquakes? Choose one answer from the following four options.

- The eel stirs the water
- The eel is agitated
- Eel makes a sound
- The Eel glows",1
鯰狐,"What is it that the Japanese yokai ""Namazu-kitsune"" is often said to do to humans? Choose one answer from the following four options.

- Disappear
- Invite people
- Put people to sleep
- Bring good fortune",1
生団子,"What is the most common depiction of the Shodango Buddha, a statue related to Shodango, in terms of the state of one of its legs? Choose one of the following four options as your answer.

- Both feet are wearing straw sandals
- One foot is barefoot, and the other has a straw sandal in hand
- Both feet are barefoot
- one foot is wearing a straw sandals, while the other is barefoot",1
生剥,"What is the purpose often attributed to the Japanese yokai ""Namahage"" when it visits homes? Choose one of the following four options as your answer.

- To punish evil deeds
- To bring good fortune
- To steal property
- To protect the house",0
浪小僧,"What method is often said to be used by the Japanese yokai, Namazo, to inform fishermen of the weather they promised? Choose one answer from the following four options.

- Wave sound
- Cloud color
- Sea transparency
- Wind strength",0
嘗女,"What kind of eccentricity is often attributed to the Japanese yokai ""Shame-onna""? Choose one from the following four options and output your answer.

Lick a person's ears
Lick a man's body
Lick food
Lick an animal",1
鳴釜,"Regarding the Japanese yokai ""Narikama,"" which Shinto ritual is often said to be passed down at shrines where the sound of Narikama is used to determine good or bad omens? Choose one answer from the following four options.

- Fushimi Inari Taisha
- Kibitsu Shrine
- Yasaka Shrine
- Meiji Shrine",1
縄筋,"What is the reason that rope marks are said to be the passageway for demons or monsters? This is related to a specific action. What is this action often said to be? Choose one answer from the following four options.

- Dance on the rope
- Cross the rope line
- Fall on the rope line (twice)
- Clean the rope line",2
納戸婆,"Which place is generally said to be where the Japanese yokai ""Nandobaba"" takes refuge? Choose one answer from the following four options.

- Attic
- Basement
- Closet
- Outside of the storage room",1
仁王さん,"What kind of shapes are often associated with the Japanese yokai ""Nio-san""? Choose one from the following four options and output your answer.

- Natural stone
- Wooden statue
- Metal statue
- Clay figurine",0
にがわらい,"Is the Japanese yokai ""Nigawari"" often said to perform specific actions? What is that action? Choose one answer from the following four options.

- Laugh loudly
- Drink water
- Chase after people
- Appear at night",0
